"지역","지역구분","연령","성별","1)평일여가시간(시간)","1)평일여가시간(분)","2)주말여가시간(시간)","2)주말여가시간(분)","1)평일독서시간(시간)","1)평일독서시간(분)","2)주말독서시간(시간)","2)주말독서시간(분)","평소책을읽는빈도","전년대비독서시간변화","독서장애요인1","독서장애요인2","독서유용성평가","1)종이책연간독서량","2)전자책연간독서량","본인의독서량평가","독서목적1","독서목적2","독서의계기및기회1","독서의계기및기회2","독서장소1","독서장소2","도서선택시이용정보1","도서선택시이용정보2","도서입수경로1","도서입수경로2","1)종이책도서선호분야1","1)종이책도서선호분야2","1)종이책도서선호분야3","2)전자책도서선호분야1","2)전자책도서선호분야2","2)전자책도서선호분야3","1)종이책도서구입처1","1)종이책도서구입처2","2)전자책도서구입처1","2)전자책도서구입처2","1)종이책연간구입권수","1)종이책연간구입비","2)전자책연간구입권수","2)전자책연간구입비","독서대화","독서권장을받은경험","직장의독서환경1","직장의독서환경2","직장의독서환경3","직장의독서환경4","직장의독서환경5","직장의독서환경6","직장의독서환경7","직장의독서환경8","직장의독서환경9","공공도서관이용경험","주로이용하는공공도서관의종류","공공도서관이용빈도(월)","공공도서관이용빈도(연)","공공도서관이용목적","공공도서관비이용이유","독서프로그램참여경험","참여해본독서프로그램1","참여해본독서프로그램2","참여해본독서프로그램3","참여해본독서프로그램4","참여해본독서프로그램5","참여해본독서프로그램6","독서프로그램참여계기","독서프로그램비참여이유","참여희망독서프로그램1","참여희망독서프로그램2","참여희망독서프로그램3","참여희망독서프로그램4","참여희망독서프로그램5","참여희망독서프로그램6","독서동아리참여경험","참여경험이있는독서동아리1","참여경험이있는독서동아리2","참여경험이있는독서동아리3","참여경험이있는독서동아리4","참여경험이있는독서동아리5","참여경험이있는독서동아리6","독서동아리참여계기","독서동아리비참여이유","참여희망독서동아리1","참여희망독서동아리2","참여희망독서동아리3","참여희망독서동아리4","참여희망독서동아리5","참여희망독서동아리6","1)독서활성화방안(독서환경)1","1)독서활성화방안(독서환경)2","2)독서활성화방안(독서문화)1","2)독서활성화방안(독서문화)2","3)독서활성화방안(독서운동)1","3)독서활성화방안(독서운동)2","4)독서활성화방안(독서복지)1","4)독서활성화방안(독서복지)2","도서구입비세제혜택인지도","도서구입비세제혜택의도움정도","1)본인교육정도최종학력","본인직업","가구월평균소득","가중치"
9,2,45,2,3,0,10,0,0,30,2,0,2,2,2,9,2,40,4,3,1,4,2,3,1,3,4,8,3,1,1,2,6,1,,,1,7,1,,10,120000,2,12000,3,3,2,,,,,,,,,1,1,3,,1,,1,3,,,,,,3,,3,,,,,,2,,,,,,,,4,2,,,,,,2,1,3,2,1,2,2,4,4,3,5,4,6,1.817372
9,2,45,2,3,0,3,0,0,20,0,20,2,4,1,,2,6,2,4,3,8,2,7,1,,4,,3,,13,,,13,,,6,,98,,3,30000,0,0,3,3,,,,,,,,,,1,2,,6,1,,2,,,,,,,,3,4,,,,,,2,,,,,,,,2,5,,,,,,2,1,3,1,4,1,1,3,5,2,6,13,4,1.811284
9,2,45,2,4,0,5,0,2,0,1,0,4,3,10,1,2,10,0,3,8,,2,,1,,1,,1,,5,,,,,,1,,,,30,500000,,,4,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,3,4,,,,,2,,,,,,,,4,2,5,,,,,4,6,3,1,2,3,3,2,3,3,4,4,5,1.817372
9,2,45,2,4,0,6,0,1,0,1,0,3,4,1,10,3,7,0,4,3,8,2,7,1,2,1,5,1,3,1,11,3,,,,1,6,,,7,100000,,,4,2,9,,,,,,,,,1,1,2,,1,,2,,,,,,,,2,1,,,,,,2,,,,,,,,2,1,2,,,,,4,3,1,3,1,4,1,2,5,2,6,5,6,1.811284
9,2,46,1,0,30,1,30,0,30,1,0,2,5,1,2,1,12,10,5,1,3,1,7,1,2,4,1,1,2,1,4,6,1,5,10,6,1,1,2,12,140000,10,120000,3,2,2,3,,,,,,,,2,,,,,2,2,,,,,,,,5,4,5,,,,,2,,,,,,,,5,1,2,,,,,1,4,2,3,1,2,2,5,4,1,6,2,6,2.165953
9,2,46,1,1,10,3,0,0,20,0,0,2,5,2,3,2,3,0,4,4,3,7,10,1,,4,3,1,2,11,13,12,,,,2,5,,,3,5000,,,4,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,2,1,3,,,,,2,,,,,,,,2,2,4,,,,,2,3,1,2,1,2,2,1,5,2,5,4,3,2.165953
9,2,46,1,1,30,3,30,0,0,0,0,5,5,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,,,,,,,,,2,,,,,2,2,,,,,,,,2,5,,,,,,2,,,,,,,,2,4,,,,,,5,6,1,2,2,3,3,5,4,2,6,1,6,2.165953
9,2,46,1,2,0,3,0,0,10,0,0,3,4,1,5,2,11,0,5,3,4,3,1,1,2,5,3,2,5,5,11,2,,,,98,,,,0,0,,,3,2,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,1,,,,,,2,,,,,,,,1,4,,,,,,6,1,3,1,1,4,3,2,4,3,4,7,6,2.165953
9,2,46,1,2,0,4,0,1,0,0,0,4,3,4,5,2,40,0,5,3,4,2,7,1,3,1,4,1,2,2,1,13,,,,1,6,,,3,20000,,,4,2,1,2,7,,,,,,,2,,,,,10,2,,,,,,,,1,4,,,,,,2,,,,,,,,1,3,,,,,,1,4,1,2,2,1,1,4,5,3,4,7,4,2.165953
9,2,46,1,2,0,5,0,0,20,0,0,3,3,1,2,2,3,0,4,6,8,1,2,1,2,2,8,1,2,12,5,13,,,,6,1,,,3,40000,,,2,2,7,,,,,,,,,2,,,,,2,2,,,,,,,,5,5,,,,,,2,,,,,,,,5,2,3,,,,,3,6,2,3,1,2,2,4,3,3,4,7,4,2.165953
9,2,46,1,2,0,6,0,0,10,0,30,3,3,1,4,1,4,0,4,8,3,2,5,1,3,1,3,1,6,1,5,4,,,,3,1,,,2,30000,,,3,1,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,2,,,,,,2,,,,,,,,2,1,,,,,,1,3,1,2,1,2,2,3,5,3,6,3,5,2.165953
9,2,46,1,3,0,4,30,2,0,2,0,1,2,10,1,2,10,4,2,4,3,2,4,7,1,1,7,3,1,3,2,1,3,2,1,6,1,3,1,5,80000,4,40000,2,2,9,,,,,,,,,1,1,6,,1,,2,,,,,,,,4,3,5,,,,,2,,,,,,,,3,1,4,,,,,4,6,3,2,1,2,3,4,3,2,6,3,6,2.148347
9,2,46,1,3,0,6,0,0,0,0,0,5,3,2,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,8,,,,,,4,2,2,3,4,1,4,3,3,4,5,4,4,2.148347
9,2,46,1,3,30,7,0,0,0,0,0,5,3,1,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,9,,,,,,,,,2,,,,,1,2,,,,,,,,4,6,,,,,,2,,,,,,,,3,2,4,,,,,2,3,2,1,1,4,3,1,5,4,5,7,4,2.173234
9,2,46,1,4,0,4,0,0,0,0,0,5,3,4,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,5,,,,,,,,1,1,,6,2,,2,,,,,,,,4,2,3,4,,,,2,,,,,,,,2,3,5,,,,,3,1,4,3,2,3,1,4,5,2,6,3,4,2.165953
9,2,46,1,4,0,6,0,0,4,1,0,2,2,3,1,2,12,1,4,8,4,2,7,7,1,1,10,3,1,5,6,1,4,6,,1,6,3,,4,63000,1,10000,3,3,9,,,,,,,,,1,1,2,,1,,2,,,,,,,,4,2,4,,,,,2,,,,,,,,3,3,,,,,,2,4,3,2,1,2,3,4,3,3,6,11,5,2.116873
9,2,46,2,0,0,0,0,0,0,0,0,5,5,1,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,,,,,,2,,,,,,,,1,1,,,,,,3,1,4,2,1,2,1,2,4,3,6,4,6,1.811284
9,2,46,2,1,30,3,0,0,0,0,0,5,3,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,4,5,,,,,2,,,,,,,,5,2,,,,,,1,3,2,3,2,1,1,2,5,1,4,5,4,1.811284
9,2,46,2,1,30,3,0,0,0,0,0,5,3,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,1,5,,,,,2,,,,,,,,5,2,,,,,,1,4,1,2,1,2,2,3,5,1,5,5,5,1.796560
9,2,46,2,1,30,3,40,0,10,0,30,2,4,2,3,2,3,0,4,8,4,5,8,1,7,3,4,3,1,1,2,6,,,,98,,,,0,0,,,3,2,,,,,,,,,,1,1,,7,1,,1,3,,,,,,3,,2,3,5,,,,2,,,,,,,,6,2,,,,,,1,4,2,3,4,3,1,5,4,2,4,13,4,1.811284
9,2,46,2,2,0,3,0,0,30,0,10,2,2,1,3,2,40,0,2,8,7,2,8,4,7,1,7,3,2,1,2,9,,,,1,5,,,40,450000,,,4,2,,,,,,,,,,1,1,1,,1,,1,2,3,,,,,3,,2,3,6,,,,2,,,,,,,,2,5,,,,,,3,5,1,2,2,3,1,2,3,2,4,13,4,1.811284
9,2,46,2,2,0,4,0,0,0,0,0,5,3,4,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,3,,,,,2,,,,,,,,1,2,,,,,,2,3,1,2,1,2,2,3,5,4,5,11,3,1.770240
9,2,46,2,2,0,5,0,0,0,0,0,5,3,5,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,2,,,,,10,2,,,,,,,,1,5,,,,,,2,,,,,,,,4,2,,,,,,3,6,4,3,2,4,1,2,3,3,4,13,4,1.796560
9,2,46,2,2,0,5,0,1,0,0,0,4,3,3,10,3,20,0,4,1,3,3,5,1,2,4,3,1,,1,2,,,,,6,1,,,3,25000,,,4,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,5,4,5,,,,,2,,,,,,,,3,2,,,,,,3,1,2,4,1,2,2,3,4,2,4,5,5,1.796560
9,2,46,2,3,30,5,0,0,20,0,0,2,4,1,2,2,0,4,4,7,8,2,4,3,2,4,2,1,2,,,,2,5,3,,,1,2,,,4,12000,4,1,1,2,4,,,,,,,1,1,,4,4,,1,3,,,,,,4,,3,4,,,,,1,1,,,,,,2,,1,5,,,,,3,1,1,3,1,2,3,1,2,1,6,3,5,1.811284
9,2,46,2,3,30,5,10,0,0,1,0,4,5,2,4,2,11,0,5,4,9,10,7,1,,1,4,1,2,11,1,9,,,,1,5,,,1,20000,,,4,2,,,,,,,,,,1,1,,5,1,,2,,,,,,,,3,3,5,,,,,2,,,,,,,,2,5,,,,,,1,6,1,4,1,3,5,2,5,2,5,13,5,1.811284
9,2,46,2,4,0,8,0,0,30,0,0,3,3,1,5,2,23,0,3,4,3,3,5,3,1,1,6,2,5,6,10,9,,,,1,3,,,5,48000,,,3,2,,,,,,,,,,2,,,,,10,2,,,,,,,,2,5,,,,,,2,,,,,,,,1,2,,,,,,2,4,4,3,2,4,3,1,3,3,5,13,4,1.770240
9,2,46,2,6,0,6,0,0,30,0,30,3,3,3,4,4,3,0,4,6,8,2,7,1,4,7,1,1,3,5,4,6,,,,3,5,,,3,40000,,,4,2,,,,,,,,,,1,1,3,,1,,2,,,,,,,,3,1,2,,,,,2,,,,,,,,3,4,,,,,,2,3,1,4,2,1,4,5,5,2,4,13,4,1.811284
9,2,47,1,1,0,3,0,0,20,0,10,2,3,1,2,3,6,0,3,4,1,1,9,1,,2,7,4,1,13,8,11,,,,2,5,,,6,90000,,,3,1,1,2,,,,,,,,2,,,,,1,2,,,,,,,,4,2,3,4,,,,2,,,,,,,,3,1,,,,,,3,2,2,3,2,3,1,3,3,3,4,3,4,2.173234
9,2,47,1,1,0,5,0,0,0,0,0,5,3,2,9,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,,,,,,,,,2,,,,,1,2,,,,,,,,2,1,2,,,,,2,,,,,,,,2,2,,,,,,2,1,1,3,3,4,4,1,5,3,5,4,4,2.116873
9,2,47,1,2,0,3,0,0,30,0,10,3,5,2,3,2,5,1,2,7,4,4,10,7,3,1,4,1,2,10,1,2,2,10,11,6,5,2,4,5,35000,10,40000,2,3,9,,,,,,,,,1,3,1,,1,,2,,,,,,,,4,2,,,,,,2,,,,,,,,2,2,,,,,,3,5,1,3,2,4,1,2,4,2,4,4,4,2.148347
9,2,47,1,2,0,5,0,0,0,0,0,5,3,2,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,9,,,,,,,,,2,,,,,3,2,,,,,,,,1,2,5,,,,,2,,,,,,,,4,2,,,,,,6,3,2,3,1,3,2,3,5,2,5,3,4,2.165953
9,2,47,1,2,0,5,0,0,0,0,0,5,3,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,1,5,,,,,2,,,,,,,,1,1,2,,,,,6,2,2,3,4,2,3,2,5,2,6,3,6,2.165953
9,2,47,1,2,0,5,0,1,0,1,0,4,5,1,3,2,10,0,4,3,6,1,2,1,2,1,4,1,2,1,5,6,,,,1,6,,,3,45000,,,3,5,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,4,5,,,,,2,,,,,,,,2,2,,,,,,6,4,3,2,4,3,3,2,5,5,4,5,6,2.165953
9,2,47,1,3,0,4,0,0,0,2,0,3,3,3,2,3,10,20,3,4,6,6,8,1,3,4,8,1,2,5,3,11,8,4,6,6,5,5,1,10,100000,20,50000,2,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,3,,,,,2,,,,,,,,2,2,,,,,,4,5,3,4,2,3,2,3,4,4,5,11,5,2.148347
9,2,47,1,3,10,5,20,0,10,0,20,2,5,2,3,2,20,1,4,4,7,3,4,3,1,3,4,3,4,5,3,1,7,5,13,6,1,1,,2,35000,1,7000,4,3,1,,,,,,,,,2,,,,,2,2,,,,,,,,5,1,3,,,,,2,,,,,,,,5,1,4,,,,,1,3,2,1,1,2,1,3,1,1,5,8,4,2.165953
9,2,47,1,5,0,10,0,0,0,0,0,5,3,2,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,,,,,,2,,,,,,,,5,2,,,,,,6,3,1,4,1,3,1,2,3,2,4,7,4,2.148347
9,2,47,2,1,0,4,0,0,0,0,0,5,5,1,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,4,2,5,,,,,2,,,,,,,,2,1,4,,,,,6,3,2,3,1,2,3,4,5,3,5,4,7,1.817372
9,2,47,2,2,0,2,0,0,0,0,0,5,3,1,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,3,5,,,,,2,6,1,4,1,3,1,5,5,5,4,13,4,1.770240
9,2,47,2,2,0,2,0,1,0,1,0,4,3,5,1,5,20,0,4,1,9,5,2,1,4,2,4,1,,1,9,11,,,,1,2,,,2,60000,,,4,4,9,,,,,,,,,2,,,,,8,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,2,4,,,,,6,2,4,1,3,1,5,1,5,5,5,5,4,1.796560
9,2,47,2,2,0,3,30,1,0,0,0,4,3,2,5,2,20,0,5,3,7,2,7,1,3,6,2,2,1,1,2,7,,,,1,3,,,5,50000,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,4,2,4,,,,,2,,,,,,,,5,2,,,,,,1,4,1,2,1,2,2,5,4,2,4,5,5,1.796560
9,2,47,2,3,0,3,0,0,0,0,0,5,5,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,4,1,4,5,,,,2,,,,,,,,2,2,3,,,,,2,1,2,3,1,4,5,1,4,2,4,8,4,1.796560
9,2,47,2,3,0,6,0,2,0,0,0,2,3,98,,2,7,0,4,5,8,5,2,1,,1,4,1,2,2,,,,,,1,,,,5,70000,,,4,2,9,,,,,,,,,1,1,,4,2,,2,,,,,,,,1,3,,,,,,2,,,,,,,,2,4,,,,,,6,1,3,1,2,1,5,2,2,1,6,4,5,1.811284
9,2,47,2,3,0,8,0,0,0,0,0,5,3,2,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,2,,,,,10,2,,,,,,,,5,4,5,,,,,2,,,,,,,,2,2,,,,,,5,6,2,3,1,4,2,5,4,1,4,13,4,1.811284
9,2,47,2,4,0,10,0,0,30,0,30,2,3,3,6,3,30,0,2,4,5,2,3,1,3,5,8,2,6,1,2,9,,,,1,7,,,5,30000,,,3,4,,,,,,,,,,1,2,1,,1,,1,3,,,,,,2,,4,5,,,,,2,,,,,,,,2,2,,,,,,1,3,2,1,2,3,3,4,2,3,6,13,4,1.770240
9,2,47,2,4,0,5,0,0,10,0,0,3,3,3,4,2,20,0,3,1,5,2,3,1,6,1,5,5,2,11,13,1,,,,1,5,,,2,25000,,,3,3,,,,,,,,,,2,,,,,11,2,,,,,,,,4,1,2,,,,,2,,,,,,,,3,2,,,,,,3,4,1,2,2,3,1,2,4,3,4,13,3,1.811284
9,2,47,2,7,0,9,0,1,0,2,0,4,3,10,4,2,200,0,3,3,1,2,,1,,1,3,1,2,1,3,9,,,,1,,,,3,47000,,,5,1,,,,,,,,,,2,,,,,10,2,,,,,,,,4,3,5,,,,,2,,,,,,,,1,2,,,,,,4,6,2,4,2,3,3,4,5,5,4,13,4,1.811284
9,2,47,2,8,0,8,0,1,0,0,0,2,4,1,3,2,34,0,3,9,7,10,8,1,6,6,8,2,1,10,2,7,,,,6,7,,,10,100000,,,3,2,,,,,,,,,,1,2,5,,1,,1,4,,,,,,4,,2,3,,,,,2,,,,,,,,4,2,,,,,,2,3,2,1,3,4,1,2,2,2,4,13,5,1.811284
9,2,48,1,1,0,2,0,0,0,0,0,5,3,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,9,,,,,,,,,2,,,,,10,2,,,,,,,,4,1,3,,,,,2,,,,,,,,2,1,2,,,,,3,2,2,1,2,1,3,2,5,3,4,5,3,2.148347
9,2,48,1,1,30,2,0,0,30,1,0,2,5,1,2,1,10,0,5,3,4,2,7,1,3,1,8,1,2,2,1,6,,,,1,6,,,5,50000,,,4,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,4,5,,,,,2,,,,,,,,5,1,2,,,,,1,3,2,3,1,2,2,3,5,1,5,8,5,2.165953
9,2,48,1,1,30,4,0,0,0,0,0,5,5,1,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,,,,,,,,,2,,,,,3,2,,,,,,,,3,5,,,,,,2,,,,,,,,4,4,,,,,,6,3,1,2,2,4,2,3,5,3,6,5,5,2.148347
9,2,48,1,2,0,2,0,1,0,1,0,4,3,1,11,1,11,0,4,8,3,2,5,1,3,1,3,1,6,1,5,4,,,,3,1,,,2,30000,,,3,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,2,,,,,,2,,,,,,,,5,2,,,,,,1,4,1,4,4,1,4,1,3,3,5,11,4,2.165953
9,2,48,1,2,0,4,30,0,0,0,0,5,3,5,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,,,,,,,,,2,,,,,6,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,6,,,,,,1,2,1,3,2,1,2,1,4,5,4,8,3,2.148347
9,2,48,1,2,40,3,50,0,0,0,0,5,3,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,6,,,,,,2,,,,,,,,5,5,,,,,,1,6,1,3,2,3,5,1,5,2,5,11,5,2.165953
9,2,48,1,3,0,4,0,0,30,0,30,3,3,5,1,2,7,3,3,2,1,2,7,2,1,5,7,2,1,3,1,,3,4,,2,3,98,,7,100000,0,0,2,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,3,6,,,,,,2,,,,,,,,1,1,,,,,,3,1,2,1,2,4,1,3,5,3,4,5,4,2.148347
9,2,48,1,3,30,6,0,0,30,0,0,2,2,3,1,2,15,0,2,5,7,2,10,1,6,4,6,1,2,1,2,5,,,,1,5,,,10,150000,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,3,5,,,,,2,,,,,,,,3,4,,,,,,3,4,1,2,2,3,2,3,2,2,6,3,7,2.173234
9,2,48,1,6,0,8,0,2,0,3,0,4,3,4,3,2,20,0,3,7,,2,6,1,,2,8,2,,5,3,4,,,,98,,,,0,0,,,5,2,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,2,,,,,,1,4,2,3,3,4,5,4,5,5,4,11,3,2.165953
9,2,48,2,1,0,3,0,0,0,0,0,5,5,3,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,2,,,,,3,2,,,,,,,,4,1,3,,,,,2,,,,,,,,2,2,,,,,,1,3,2,,2,1,1,2,5,3,4,13,3,1.811284
9,2,48,2,1,0,5,0,0,0,0,20,2,4,1,3,3,3,0,3,3,7,7,8,1,4,1,2,3,2,11,2,,,,,98,,,,0,0,,,4,2,9,,,,,,,,,1,1,1,,1,,2,,,,,,,,4,4,,,,,,2,,,,,,,,1,5,,,,,,4,1,3,4,3,2,1,4,5,4,4,5,5,1.811284
9,2,48,2,1,30,2,0,0,0,0,0,5,5,4,8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,3,5,,,,,2,,,,,,,,2,2,,,,,,6,3,4,3,4,3,3,1,5,2,4,5,5,1.796560
9,2,48,2,1,30,4,30,0,0,0,0,5,5,4,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,5,,,,,2,,,,,,,,4,1,2,,,,,6,3,3,4,4,3,2,3,5,2,5,5,5,1.811284
9,2,48,2,1,40,3,50,0,10,0,30,2,4,2,3,2,3,0,4,8,4,5,8,1,7,3,4,3,1,1,2,6,,,,98,,,,0,0,,,3,2,,,,,,,,,,1,1,,7,1,,1,3,,,,,,3,,2,3,5,,,,2,,,,,,,,6,2,,,,,,1,4,2,3,4,3,1,5,4,2,4,13,4,1.811284
9,2,48,2,2,0,4,30,0,0,0,30,4,3,1,2,2,3,1,4,4,2,2,7,7,3,1,7,2,1,3,12,5,3,4,5,3,1,98,,2,30000,0,0,2,2,7,,,,,,,,,2,,,,,6,2,,,,,,,,2,1,3,,,,,2,,,,,,,,2,1,2,,,,,6,3,3,2,3,1,1,2,5,2,4,5,5,1.796560
9,2,48,2,2,30,5,0,0,10,0,0,3,3,5,1,2,20,0,5,7,9,2,3,8,2,5,3,5,4,11,9,5,,,,5,2,,,3,39000,,,5,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,4,5,,,,,2,,,,,,,,1,2,,,,,,3,4,2,3,3,2,3,2,5,3,4,5,5,1.817372
9,2,48,2,3,0,5,0,0,0,0,0,5,3,2,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,8,,,,,,6,1,4,3,4,1,2,3,5,5,4,13,4,1.811284
9,2,48,2,3,0,5,0,0,30,0,0,4,2,4,10,2,4,6,2,7,3,2,3,1,5,1,5,1,5,11,9,13,11,9,13,1,5,98,,4,40000,0,0,2,2,,,,,,,,,,2,,,,,8,2,,,,,,,,4,1,2,,,,,2,,,,,,,,3,3,5,,,,,3,2,1,4,3,2,2,4,4,3,5,13,6,1.811284
9,2,48,2,3,30,5,0,0,20,0,0,2,3,3,2,2,4,0,2,7,3,5,2,1,,2,3,1,2,2,6,4,,,,1,,,,4,60000,,,5,2,9,,,,,,,,,2,,,,,11,2,,,,,,,,3,6,,,,,,2,,,,,,,,3,2,,,,,,2,4,1,4,1,3,1,2,4,3,4,11,4,1.796560
9,2,48,2,4,0,4,0,0,0,0,0,5,3,1,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,4,4,5,,,,,2,,,,,,,,4,2,5,,,,,1,3,2,3,3,1,1,2,5,2,4,4,4,1.770240
9,2,48,2,6,0,8,0,0,0,0,0,5,3,10,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,2,,,,,10,2,,,,,,,,3,3,4,,,,,2,,,,,,,,3,3,5,,,,,4,5,2,3,4,3,2,3,4,4,4,13,4,1.796560
9,2,48,2,6,0,8,0,0,0,0,0,5,3,4,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,2,,,,,,2,,,,,,,,5,2,,,,,,5,1,2,3,4,2,2,1,5,2,4,4,5,1.770240
9,2,49,1,0,0,0,0,0,0,0,0,5,3,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,2,5,,,,,2,,,,,,,,1,2,,,,,,3,4,1,2,3,1,2,1,3,3,4,8,4,2.165953
9,2,49,1,3,0,3,0,0,0,0,0,5,5,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,9,,,,,,,,,2,,,,,11,2,,,,,,,,4,5,,,,,,2,,,,,,,,2,2,,,,,,1,4,1,4,2,3,1,2,5,3,4,11,4,2.165953
9,2,49,1,4,0,8,0,1,0,2,0,2,3,1,4,3,10,0,2,1,4,7,2,1,2,6,3,1,2,1,2,7,,,,5,3,,,10,150000,,,3,2,9,,,,,,,,,2,,,,,1,2,,,,,,,,2,5,,,,,,2,,,,,,,,2,5,,,,,,6,2,1,3,2,4,4,1,5,4,6,3,6,2.165953
9,2,49,2,0,0,0,0,0,0,0,0,5,3,2,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,2,,,,,10,2,,,,,,,,4,2,4,,,,,2,,,,,,,,4,2,,,,,,2,3,1,2,1,3,2,1,5,5,5,13,6,1.817372
9,2,49,2,1,0,2,0,0,0,0,0,5,3,1,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,3,,,,,,2,,,,,,,,1,3,,,,,,1,4,1,4,2,4,3,2,5,4,4,5,3,1.796560
9,2,49,2,1,0,4,0,0,0,0,0,5,3,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,9,,,,,,,,,2,,,,,10,2,,,,,,,,2,1,2,,,,,2,,,,,,,,2,1,2,,,,,2,1,1,3,1,,1,2,5,3,4,5,4,1.796560
9,2,49,2,2,0,5,0,0,0,1,0,4,5,1,2,2,9,0,4,3,4,5,12,1,8,3,9,1,2,11,13,2,,,,6,5,,,2,45000,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,4,2,3,,,,,2,,,,,,,,2,2,,,,,,2,4,1,3,4,2,2,4,5,4,4,5,5,1.811284
